customer_id,tenure_months,churn,contract_type,monthly_charges,support_tickets,payment_method,paperless_billing,partner,dependents,internet_service
CUST-10940,4,1,Month-to-month,117.38,2,Electronic check,Yes,No,No,Fiber optic
CUST-10941,8,1,One year,154.54,1,Electronic check,No,No,Yes,Fiber optic
CUST-10942,8,1,One year,91.33,1,Electronic check,Yes,No,No,DSL
CUST-10943,39,0,Two year,248.13,3,Credit card (automatic),No,No,No,Fiber optic
CUST-10944,1,1,Month-to-month,245.22,2,Credit card (automatic),Yes,Yes,No,No
CUST-10945,5,1,Month-to-month,178.9,0,Credit card (automatic),Yes,No,No,DSL
CUST-10946,1,1,Month-to-month,209.88,0,Credit card (automatic),Yes,No,No,DSL
CUST-10947,1,1,Two year,192.02,0,Electronic check,No,Yes,No,Fiber optic
CUST-10948,10,0,Two year,167.63,1,Electronic check,No,No,Yes,DSL
CUST-10949,7,1,One year,59.67,1,Electronic check,No,No,Yes,Fiber optic
CUST-10950,9,1,One year,139.95,3,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-10951,42,1,One year,183.96,1,Credit card (automatic),Yes,No,No,No
CUST-10952,1,1,Month-to-month,184.51,1,Electronic check,No,No,No,DSL
CUST-10953,42,0,Two year,123.62,2,Electronic check,No,No,No,DSL
CUST-10954,10,0,Month-to-month,237.34,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-10955,8,1,Month-to-month,82.47,1,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10956,22,1,One year,149.07,3,Credit card (automatic),No,Yes,No,Fiber optic
CUST-10957,8,0,Month-to-month,187.18,0,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10958,1,1,Month-to-month,188.43,2,Electronic check,Yes,No,Yes,No
CUST-10959,70,0,One year,178.73,3,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-10960,8,1,Month-to-month,104.06,3,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-10961,64,0,One year,80.24,2,Electronic check,No,Yes,No,Fiber optic
CUST-10962,12,1,Month-to-month,176.19,2,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10963,1,1,Month-to-month,168.86,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10964,1,1,Month-to-month,84.87,1,Electronic check,No,No,No,DSL
CUST-10965,2,1,Month-to-month,190.03,0,Credit card (automatic),Yes,No,No,DSL
CUST-10966,26,0,One year,140.03,1,Electronic check,No,No,No,Fiber optic
CUST-10967,6,1,Month-to-month,182.55,1,Electronic check,Yes,No,Yes,Fiber optic
CUST-10968,21,1,One year,216.47,1,Bank transfer (automatic),No,No,Yes,No
CUST-10969,1,1,Month-to-month,82.95,3,Electronic check,No,Yes,Yes,Fiber optic
CUST-10970,9,1,One year,52.83,0,Bank transfer (automatic),No,No,No,No
CUST-10971,51,0,Two year,204.82,2,Bank transfer (automatic),Yes,No,No,No
CUST-10972,44,0,One year,170.94,1,Electronic check,No,Yes,Yes,No
CUST-10973,2,1,Month-to-month,188.93,2,Credit card (automatic),Yes,Yes,No,No
CUST-10974,1,1,Month-to-month,216.63,0,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-10975,4,1,Month-to-month,209.56,0,Bank transfer (automatic),No,No,No,No
CUST-10976,1,1,One year,241.18,2,Bank transfer (automatic),Yes,Yes,No,No
CUST-10977,15,1,Month-to-month,156.19,0,Electronic check,No,Yes,No,No
CUST-10978,4,1,Month-to-month,146.7,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10979,16,0,One year,129.38,1,Credit card (automatic),Yes,Yes,Yes,No
CUST-10980,5,1,Month-to-month,79.74,2,Bank transfer (automatic),No,No,No,DSL
CUST-10981,5,1,One year,163.52,2,Electronic check,Yes,No,Yes,DSL
CUST-10982,5,1,Month-to-month,104.4,1,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-10983,5,1,Month-to-month,233.26,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-10984,25,0,One year,165.64,0,Bank transfer (automatic),Yes,Yes,No,No
CUST-10985,7,1,Month-to-month,167.57,0,Credit card (automatic),No,Yes,No,DSL
CUST-10986,16,1,One year,119.98,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-10987,1,1,Month-to-month,59.4,2,Credit card (automatic),No,No,No,No
CUST-10988,1,1,Month-to-month,55.35,1,Electronic check,No,Yes,Yes,Fiber optic
CUST-10989,22,0,Two year,133.67,0,Electronic check,Yes,No,No,Fiber optic
CUST-10990,25,1,Two year,65.91,1,Electronic check,No,Yes,No,Fiber optic
CUST-10991,9,1,One year,170.37,1,Electronic check,No,No,No,Fiber optic
CUST-10992,9,1,Month-to-month,225.19,1,Electronic check,Yes,No,No,Fiber optic
CUST-10993,21,1,One year,225.58,0,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-10994,4,1,Month-to-month,180.81,0,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-10995,2,1,Month-to-month,91.25,1,Electronic check,No,No,No,DSL
CUST-10996,62,0,Two year,221.6,1,Bank transfer (automatic),No,No,Yes,No
CUST-10997,8,1,Month-to-month,226.22,0,Credit card (automatic),Yes,No,Yes,DSL
CUST-10998,10,1,Two year,88.33,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-10999,9,0,Month-to-month,196.49,0,Credit card (automatic),No,No,No,Fiber optic
CUST-11000,3,1,Month-to-month,106.3,1,Electronic check,No,No,No,No
CUST-11001,27,0,One year,209.53,2,Credit card (automatic),No,No,No,No
CUST-11002,36,0,Two year,248.45,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11003,21,1,One year,55.01,2,Electronic check,No,No,Yes,Fiber optic
CUST-11004,20,1,Two year,228.47,4,Electronic check,No,Yes,No,DSL
CUST-11005,2,1,One year,173.53,1,Electronic check,No,Yes,No,DSL
CUST-11006,18,1,One year,243.68,1,Electronic check,Yes,Yes,Yes,DSL
CUST-11007,39,0,Two year,142.0,2,Credit card (automatic),Yes,No,Yes,DSL
CUST-11008,3,1,Month-to-month,218.48,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-11009,5,1,Month-to-month,61.48,1,Electronic check,Yes,No,No,No
CUST-11010,28,1,Month-to-month,116.06,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11011,17,1,Two year,62.4,2,Credit card (automatic),Yes,No,No,No
CUST-11012,5,1,Two year,244.07,2,Electronic check,No,Yes,No,Fiber optic
CUST-11013,4,1,Month-to-month,212.39,2,Electronic check,No,No,No,DSL
CUST-11014,25,1,One year,219.51,0,Electronic check,No,No,No,DSL
CUST-11015,33,0,Two year,236.59,1,Credit card (automatic),Yes,No,No,DSL
CUST-11016,9,1,Month-to-month,66.02,2,Electronic check,No,Yes,No,DSL
CUST-11017,34,0,One year,126.12,3,Credit card (automatic),No,No,No,Fiber optic
CUST-11018,36,0,Two year,63.21,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11019,1,1,Month-to-month,91.16,2,Credit card (automatic),Yes,No,Yes,DSL
CUST-11020,18,0,One year,94.87,0,Electronic check,Yes,No,No,DSL
CUST-11021,2,1,Month-to-month,142.82,1,Electronic check,Yes,No,No,Fiber optic
CUST-11022,13,1,Two year,102.71,3,Credit card (automatic),Yes,No,No,No
CUST-11023,59,0,Two year,69.2,0,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11024,28,1,Two year,82.5,2,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-11025,5,1,Month-to-month,78.46,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11026,5,1,Two year,243.62,3,Credit card (automatic),Yes,Yes,No,DSL
CUST-11027,32,0,Two year,200.86,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11028,1,1,Month-to-month,242.55,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-11029,33,1,Two year,136.95,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-11030,21,1,Month-to-month,104.67,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11031,11,0,One year,208.66,1,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11032,17,1,Month-to-month,114.25,2,Credit card (automatic),Yes,No,No,DSL
CUST-11033,3,1,Month-to-month,108.88,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-11034,29,1,Month-to-month,95.5,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11035,18,1,One year,74.94,0,Credit card (automatic),Yes,No,Yes,No
CUST-11036,1,1,Month-to-month,100.29,0,Electronic check,No,No,No,Fiber optic
CUST-11037,24,1,One year,120.06,1,Electronic check,Yes,No,No,No
CUST-11038,5,1,Month-to-month,183.8,3,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-11039,36,1,Month-to-month,61.51,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11040,68,0,One year,91.1,0,Credit card (automatic),Yes,Yes,No,DSL
CUST-11041,9,1,Two year,210.8,0,Electronic check,No,Yes,Yes,No
CUST-11042,7,0,Month-to-month,78.38,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11043,24,0,One year,117.53,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11044,66,0,Two year,221.93,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11045,32,1,One year,79.99,4,Credit card (automatic),No,Yes,No,No
CUST-11046,4,1,Month-to-month,65.55,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-11047,2,1,Month-to-month,145.91,0,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-11048,8,1,Two year,109.48,2,Electronic check,Yes,No,Yes,Fiber optic
CUST-11049,2,1,Month-to-month,161.68,2,Bank transfer (automatic),No,Yes,Yes,Fiber optic
CUST-11050,12,1,Two year,209.76,4,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11051,19,1,One year,76.43,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-11052,36,0,Two year,165.14,1,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11053,49,0,Two year,150.1,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11054,27,0,Two year,77.82,1,Electronic check,Yes,No,No,Fiber optic
CUST-11055,1,1,Month-to-month,173.8,0,Electronic check,Yes,Yes,Yes,DSL
CUST-11056,9,1,One year,103.73,4,Credit card (automatic),No,No,No,Fiber optic
CUST-11057,5,1,Month-to-month,146.57,1,Electronic check,No,No,No,Fiber optic
CUST-11058,3,1,Month-to-month,65.45,0,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11059,31,1,One year,140.92,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-11060,65,0,Two year,110.29,2,Bank transfer (automatic),Yes,Yes,No,No
CUST-11061,14,1,Two year,213.48,0,Electronic check,No,Yes,No,DSL
CUST-11062,22,1,One year,60.4,3,Electronic check,Yes,No,No,Fiber optic
CUST-11063,2,1,Month-to-month,132.72,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11064,23,1,Month-to-month,140.69,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11065,1,1,One year,194.0,2,Credit card (automatic),Yes,No,Yes,DSL
CUST-11066,2,1,Month-to-month,163.86,0,Electronic check,Yes,No,No,DSL
CUST-11067,11,1,Month-to-month,182.44,2,Credit card (automatic),Yes,No,No,DSL
CUST-11068,16,1,Month-to-month,204.41,1,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-11069,9,1,Month-to-month,221.44,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11070,10,1,Month-to-month,111.78,0,Bank transfer (automatic),Yes,Yes,Yes,DSL
CUST-11071,4,1,Month-to-month,156.6,1,Credit card (automatic),Yes,No,No,No
CUST-11072,5,1,Month-to-month,217.02,2,Credit card (automatic),Yes,Yes,Yes,No
CUST-11073,30,1,Month-to-month,246.89,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-11074,51,1,Two year,226.9,4,Credit card (automatic),No,No,No,DSL
CUST-11075,15,1,Month-to-month,123.29,0,Electronic check,Yes,No,No,DSL
CUST-11076,10,1,Month-to-month,88.03,3,Electronic check,Yes,Yes,Yes,No
CUST-11077,14,1,One year,146.88,3,Electronic check,No,Yes,No,Fiber optic
CUST-11078,1,1,Month-to-month,197.33,1,Electronic check,Yes,No,Yes,DSL
CUST-11079,6,1,Two year,147.51,2,Electronic check,Yes,No,No,Fiber optic
CUST-11080,18,0,Two year,145.64,1,Credit card (automatic),Yes,No,No,DSL
CUST-11081,8,0,Month-to-month,216.65,0,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-11082,14,1,Month-to-month,121.28,0,Credit card (automatic),No,Yes,No,DSL
CUST-11083,17,1,Two year,220.96,1,Electronic check,Yes,No,Yes,No
CUST-11084,1,1,Two year,130.36,1,Electronic check,Yes,No,Yes,Fiber optic
CUST-11085,7,1,Month-to-month,114.65,0,Credit card (automatic),No,No,No,DSL
CUST-11086,11,1,One year,139.8,2,Electronic check,No,Yes,No,Fiber optic
CUST-11087,4,1,Month-to-month,201.49,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11088,60,0,Two year,74.2,0,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11089,1,1,Month-to-month,88.28,0,Electronic check,Yes,No,No,Fiber optic
CUST-11090,33,1,Two year,239.29,0,Electronic check,No,No,No,No
CUST-11091,9,1,One year,84.1,4,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11092,41,0,One year,162.55,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-11093,38,0,One year,164.86,3,Bank transfer (automatic),Yes,Yes,No,No
CUST-11094,4,1,Month-to-month,146.92,1,Bank transfer (automatic),No,Yes,No,No
CUST-11095,21,0,Month-to-month,177.95,2,Electronic check,No,No,No,DSL
CUST-11096,4,1,Month-to-month,94.97,3,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11097,1,1,Month-to-month,159.53,3,Electronic check,No,Yes,No,No
CUST-11098,15,0,One year,123.43,0,Electronic check,Yes,No,No,Fiber optic
CUST-11099,4,1,Month-to-month,181.33,0,Bank transfer (automatic),No,Yes,No,No
CUST-11100,7,1,Month-to-month,77.24,3,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11101,65,0,Two year,163.18,0,Electronic check,Yes,No,No,DSL
CUST-11102,72,0,Two year,86.05,2,Electronic check,Yes,No,No,Fiber optic
CUST-11103,19,1,Two year,104.73,2,Electronic check,Yes,Yes,No,DSL
CUST-11104,23,1,Two year,92.74,2,Electronic check,Yes,No,No,No
CUST-11105,1,1,Month-to-month,85.57,3,Electronic check,Yes,No,No,No
CUST-11106,3,1,Month-to-month,214.14,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11107,6,1,One year,106.14,3,Credit card (automatic),Yes,Yes,No,No
CUST-11108,19,1,One year,234.42,0,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-11109,9,1,Month-to-month,242.99,0,Bank transfer (automatic),Yes,Yes,Yes,DSL
CUST-11110,66,0,Two year,163.25,3,Credit card (automatic),Yes,Yes,No,DSL
CUST-11111,1,1,Month-to-month,77.6,0,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11112,3,1,Month-to-month,123.91,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11113,9,1,One year,208.55,1,Electronic check,Yes,Yes,Yes,DSL
CUST-11114,4,1,One year,122.48,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11115,7,1,One year,66.4,3,Credit card (automatic),No,No,No,Fiber optic
CUST-11116,5,1,Month-to-month,160.36,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-11117,48,0,Two year,218.02,2,Bank transfer (automatic),Yes,No,No,No
CUST-11118,21,1,Month-to-month,208.19,0,Credit card (automatic),No,Yes,No,DSL
CUST-11119,3,1,Month-to-month,84.02,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11120,50,0,Two year,183.55,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11121,7,0,Two year,93.1,0,Bank transfer (automatic),No,No,No,DSL
CUST-11122,13,0,Two year,92.64,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11123,11,1,Two year,223.81,2,Electronic check,Yes,Yes,No,DSL
CUST-11124,6,1,One year,98.93,1,Credit card (automatic),No,No,Yes,No
CUST-11125,8,1,One year,101.65,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11126,3,1,Month-to-month,49.13,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-11127,7,1,Month-to-month,223.13,2,Bank transfer (automatic),No,No,No,No
CUST-11128,17,1,Month-to-month,207.52,2,Electronic check,No,No,No,DSL
CUST-11129,25,1,Month-to-month,174.47,0,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-11130,20,0,One year,199.05,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-11131,6,1,Month-to-month,79.41,1,Electronic check,No,Yes,No,No
CUST-11132,9,1,Month-to-month,140.66,1,Credit card (automatic),No,Yes,No,DSL
CUST-11133,10,0,Month-to-month,119.24,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11134,15,0,One year,67.76,1,Credit card (automatic),Yes,No,No,No
CUST-11135,11,1,Month-to-month,146.23,2,Credit card (automatic),Yes,Yes,No,DSL
CUST-11136,60,0,Two year,233.15,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11137,19,1,Month-to-month,57.01,1,Credit card (automatic),No,Yes,Yes,DSL
CUST-11138,1,1,Month-to-month,107.29,3,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11139,5,1,One year,90.51,1,Electronic check,No,Yes,Yes,No
CUST-11140,21,0,Two year,96.63,0,Credit card (automatic),Yes,No,Yes,DSL
CUST-11141,5,1,Month-to-month,230.69,3,Electronic check,Yes,Yes,No,No
CUST-11142,10,1,One year,142.61,1,Bank transfer (automatic),No,No,No,No
CUST-11143,61,0,One year,142.26,1,Bank transfer (automatic),No,No,No,No
CUST-11144,1,1,Month-to-month,201.12,2,Electronic check,Yes,Yes,Yes,DSL
CUST-11145,20,1,Two year,79.9,1,Electronic check,Yes,No,No,No
CUST-11146,19,1,Two year,146.45,2,Electronic check,No,No,No,Fiber optic
CUST-11147,53,0,One year,135.0,2,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-11148,10,0,Two year,168.38,0,Credit card (automatic),Yes,No,No,No
CUST-11149,14,0,Two year,248.91,1,Bank transfer (automatic),No,Yes,No,DSL
CUST-11150,7,1,One year,202.89,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11151,20,0,Two year,128.57,0,Electronic check,Yes,No,No,Fiber optic
CUST-11152,8,0,One year,214.51,0,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11153,10,1,One year,83.14,2,Credit card (automatic),Yes,No,No,DSL
CUST-11154,65,0,One year,55.09,0,Credit card (automatic),Yes,No,Yes,DSL
CUST-11155,21,0,One year,89.89,2,Electronic check,Yes,No,No,Fiber optic
CUST-11156,1,1,Month-to-month,117.08,0,Credit card (automatic),No,No,No,No
CUST-11157,10,0,Two year,151.12,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11158,25,0,Two year,172.03,0,Credit card (automatic),No,No,Yes,DSL
CUST-11159,2,1,Month-to-month,231.12,0,Electronic check,No,Yes,No,DSL
CUST-11160,57,0,Two year,150.97,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11161,7,0,Month-to-month,149.26,1,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-11162,5,1,Month-to-month,59.05,3,Electronic check,Yes,Yes,No,Fiber optic
CUST-11163,3,1,One year,55.98,1,Credit card (automatic),Yes,Yes,No,No
CUST-11164,11,1,Month-to-month,159.23,4,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-11165,51,0,Two year,136.64,1,Electronic check,No,Yes,No,No
CUST-11166,33,0,Two year,216.84,0,Bank transfer (automatic),No,Yes,No,DSL
CUST-11167,11,0,One year,81.14,1,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-11168,1,1,Month-to-month,53.99,1,Credit card (automatic),Yes,No,No,DSL
CUST-11169,4,1,Month-to-month,138.81,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11170,14,1,One year,96.5,2,Electronic check,Yes,No,Yes,DSL
CUST-11171,26,0,Two year,58.92,1,Credit card (automatic),Yes,No,No,No
CUST-11172,5,1,One year,193.92,3,Electronic check,Yes,No,No,Fiber optic
CUST-11173,19,1,Month-to-month,71.32,1,Credit card (automatic),Yes,No,No,DSL
CUST-11174,9,1,One year,170.66,0,Electronic check,Yes,No,No,Fiber optic
CUST-11175,27,1,One year,105.21,1,Electronic check,Yes,No,No,DSL
CUST-11176,14,1,One year,83.7,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11177,6,1,Month-to-month,124.95,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11178,12,1,One year,209.29,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-11179,26,1,One year,127.42,0,Electronic check,Yes,No,No,Fiber optic
CUST-11180,17,0,Two year,199.15,0,Credit card (automatic),Yes,Yes,No,DSL
CUST-11181,1,1,Month-to-month,74.1,0,Electronic check,Yes,No,No,DSL
CUST-11182,2,1,One year,203.55,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-11183,54,1,Two year,96.39,1,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-11184,1,1,Month-to-month,184.48,1,Electronic check,No,Yes,No,DSL
CUST-11185,21,0,Two year,162.16,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11186,13,0,One year,234.83,0,Electronic check,No,Yes,No,No
CUST-11187,12,1,Month-to-month,126.46,1,Credit card (automatic),Yes,No,No,No
CUST-11188,16,1,Month-to-month,62.23,4,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-11189,42,0,One year,52.83,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11190,10,1,Month-to-month,214.37,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-11191,27,1,One year,153.95,2,Electronic check,No,Yes,No,No
CUST-11192,13,1,Month-to-month,204.05,0,Electronic check,Yes,No,Yes,No
CUST-11193,7,1,One year,95.89,1,Electronic check,Yes,Yes,No,No
CUST-11194,20,1,Month-to-month,118.02,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11195,70,0,Two year,55.02,1,Bank transfer (automatic),Yes,Yes,Yes,No
CUST-11196,16,1,Two year,241.3,2,Electronic check,Yes,Yes,No,No
CUST-11197,18,0,Two year,182.57,3,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11198,49,1,One year,235.64,2,Electronic check,Yes,No,No,Fiber optic
CUST-11199,4,1,Month-to-month,102.1,0,Electronic check,Yes,No,No,DSL
CUST-11200,11,0,One year,171.29,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11201,12,1,Month-to-month,184.7,0,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11202,3,1,Month-to-month,112.51,1,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-11203,1,1,Month-to-month,218.62,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11204,4,1,Month-to-month,238.43,2,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-11205,14,1,One year,225.97,0,Electronic check,Yes,No,Yes,Fiber optic
CUST-11206,31,1,One year,196.81,0,Electronic check,Yes,Yes,No,DSL
CUST-11207,8,0,Month-to-month,104.49,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11208,15,0,Month-to-month,105.32,0,Bank transfer (automatic),No,No,Yes,No
CUST-11209,11,1,Two year,241.67,0,Electronic check,No,No,Yes,No
CUST-11210,5,1,Month-to-month,51.06,2,Electronic check,Yes,Yes,No,No
CUST-11211,3,1,Month-to-month,192.21,0,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11212,3,1,Month-to-month,190.25,0,Electronic check,No,Yes,No,Fiber optic
CUST-11213,57,0,Two year,173.54,2,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11214,14,1,One year,247.02,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11215,6,1,Month-to-month,111.38,3,Electronic check,Yes,No,No,No
CUST-11216,2,1,Month-to-month,116.99,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11217,2,1,One year,64.79,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-11218,5,1,One year,137.56,1,Electronic check,Yes,Yes,No,DSL
CUST-11219,7,1,Month-to-month,101.21,2,Credit card (automatic),Yes,No,Yes,No
CUST-11220,15,1,Two year,117.68,1,Electronic check,No,Yes,No,DSL
CUST-11221,5,1,Month-to-month,215.91,3,Credit card (automatic),No,No,No,DSL
